    6000	   25717	     135
    6100	   28661	    3671
    6200	   29065	    4917
    6300	   29453	    5787
    6400	   29789	    5417
    6500	   29769	    2764
    6600	   30292	    3826
    6700	   31357	    3784
    6800	   31999	     887
    6900	   31736	    2992
    7000	   32353	    1319
    7100	   32767	    5223
    7200	   33178	    1057
    7300	   33772	    6812
    7400	   34352	    1907
    7500	   33453	    1344
    7600	   35227	    6537
    7700	   36047	    6917
    7800	   36718	    2408
    7900	   36721	    6013
    8000	   32492	    7694
    8100	   37881	    7367
    8200	   38368	    7542
    8300	   38840	    2495
    8400	   39142	    2315
    8500	   38607	    4882
    8600	   40174	    6821
    8700	   41126	    5169
    8800	   41330	    7184
    8900	   42176	    2083
    9000	   42267	    4868
    9100	   40194	    4216
    9200	   43081	    7900
    9300	   43561	    6798
    9400	   44279	    4844
    9500	   44574	    9307
    9600	   45099	    5494
    9700	   45064	     960
    9800	   46371	    1887
    9900	   45914	    1737
   10000	   47176	    6716
     100	     371	      88
     200	     708	     150
     300	    1210	      79
     400	    1546	      57
     500	    1133	     240
     600	    2409	     218
     700	    2965	     535
     800	    3118	     701
     900	    3943	     359
    1000	    4483	     180
    1100	    4661	     664
    1200	    5244	    1135
    1300	    5621	     124
    1400	    6134	     899
    1500	    6401	     610
    1600	    7051	    1509
    1700	    7396	     968
    1800	    8115	     643
    1900	    8237	    1808
    2000	    8989	     937
    2100	    9588	    1941
    2200	    9166	     438
    2300	   10459	     143
    2400	   10716	    1312
    2500	   10412	    1879
    2600	   10901	    2075
    2700	   12213	    1502
    2800	   12501	     893
    2900	   12940	    2673
    3000	   13614	    1907
    3100	   13811	       5
    3200	   14411	     531
    3300	   14649	    2671
    3400	   15388	    2913
    3500	   15397	     904
    3600	   16000	    2162
    3700	   17232	    1644
    3800	   17174	    3276
    3900	   17862	    1890
    4000	   18472	     477
    4100	   19125	    1420
    4200	   19108	    2330
    4300	   19792	    2591
    4400	   20244	    1666
    4500	   20604	    1269
    4600	   20696	    3908
    4700	   21774	    2005
    4800	   21123	    4296
    4900	   22240	    4378
    5000	   22983	    3106
    5100	   23813	    4584
    5200	   24194	    3948
    5300	   24907	    3947
    5400	   24627	    3552
    5500	   25500	    3911
    5600	   26074	     874
    5700	   26697	    2216
    5800	   26179	    3230
    5900	   27665	    1464
    6000	   26804	    5083
    6100	   28765	    3618
    6200	   28966	    1393
    6300	   29492	    3457
    6400	   26592	    6386
    6500	   30488	    1330
    6600	   30777	    4162
    6700	   31510	    6492
    6800	   31948	       1
    6900	   31808	    2509
    7000	   32276	     771
    7100	   33451	    7098
    7200	   33871	    1825
    7300	   34317	    6154
    7400	   34289	    2533
    7500	   35091	    2168
    7600	   35058	     397
    7700	   36201	    3224
    7800	   36487	    2604
    7900	   36849	    5042
    8000	   37413	    4028
    8100	   37746	    7272
    8200	   38122	    3439
    8300	   38827	    3270
    8400	   39521	    5151
    8500	   39236	    4788
    8600	   36991	    7597
    8700	   40377	    7192
    8800	   41412	    4809
    8900	   42185	    4576
    9000	   37912	    7931
    9100	   42608	    1396
    9200	   43539	    8498
    9300	   44198	    8249
    9400	   44047	    7954
    9500	   43917	    5695
    9600	   44649	    8018
    9700	   45223	    9084
    9800	   45740	    4540
    9900	   46738	    6913
   10000	   46813	    7581
     100	     360	      78
     200	     761	     139
     300	    1211	     295
     400	    1546	     208
     500	    1934	     382
     600	    2588	     458
     700	    2970	     438
     800	    3116	     460
     900	    3430	     739
